seller_id,Year_Month,Monthly_Revenue,Monthly_Orders
ba6b68b55fe8704377a7d43c8e5c0185,2017-05,659.78,4
ba6b68b55fe8704377a7d43c8e5c0185,2017-06,79.99,1
ba6ce6de456f6c11d08c17701ba5c26f,2018-02,118.9,1
ba6ce6de456f6c11d08c17701ba5c26f,2018-03,119.0,1
ba6ce6de456f6c11d08c17701ba5c26f,2018-04,169.0,1
ba6ce6de456f6c11d08c17701ba5c26f,2018-05,169.0,1
ba6ce6de456f6c11d08c17701ba5c26f,2018-06,109.0,1
ba6ce6de456f6c11d08c17701ba5c26f,2018-07,59.45,1
ba89796db68db180bd389de96b2ff3b6,2018-07,309.8,2
ba8e85df286308fe68a2ce83a8f8b2d6,2018-06,80.9,1
ba90964cff9b9e0e6f32b23b82465f7b,2018-02,140.0,1
ba90964cff9b9e0e6f32b23b82465f7b,2018-03,12620.0,10
ba90964cff9b9e0e6f32b23b82465f7b,2018-04,12529.9,10
ba90964cff9b9e0e6f32b23b82465f7b,2018-05,13547.6,12
ba90964cff9b9e0e6f32b23b82465f7b,2018-06,3198.0,2
ba90964cff9b9e0e6f32b23b82465f7b,2018-07,779.0,1
ba90964cff9b9e0e6f32b23b82465f7b,2018-08,1398.0,2
baa49d93c8c8841e27400a300f5d74b2,2017-05,199.5,5
baa49d93c8c8841e27400a300f5d74b2,2017-06,46.9,1
bab0a8cd684e41ba6e2637dca0979d3b,2017-08,269.9,1
babcc0ab201e4c60188427cae51a5b8b,2018-07,79.0,1
bac44fa8e13424950488659b5f765c41,2016-10,19.9,1
bac692d6c0ed08467878018e6cc9c26c,2018-07,477.0,1
bacb1f0ed56ad24198f5810d2b3fe9a5,2017-04,256.8,2
bacb1f0ed56ad24198f5810d2b3fe9a5,2017-05,2070.55,11
bacb1f0ed56ad24198f5810d2b3fe9a5,2017-06,732.5,5
bacb1f0ed56ad24198f5810d2b3fe9a5,2017-07,1633.4,10
bacb1f0ed56ad24198f5810d2b3fe9a5,2017-08,854.91,6
bacb1f0ed56ad24198f5810d2b3fe9a5,2017-09,520.89,2
bacb1f0ed56ad24198f5810d2b3fe9a5,2017-11,601.6,4
bacb1f0ed56ad24198f5810d2b3fe9a5,2017-12,89.9,1
bacb1f0ed56ad24198f5810d2b3fe9a5,2018-01,179.9,1
baeda7047354773262ba2405f97038ba,2017-09,35.0,1
baf15155e37ef5492731459bdc05be8a,2017-03,47.0,1
bafc5aa11e413978be29040f51342e70,2017-12,1069.77,5
bafc5aa11e413978be29040f51342e70,2018-01,609.78,4
bb135baca94c82fcb731335ad5b04a03,2017-01,108.9,2
bb135baca94c82fcb731335ad5b04a03,2017-02,71.0,2
bb135baca94c82fcb731335ad5b04a03,2017-03,146.3,2
bb135baca94c82fcb731335ad5b04a03,2017-08,95.0,1
bb135baca94c82fcb731335ad5b04a03,2017-10,30.0,1
bb135baca94c82fcb731335ad5b04a03,2017-11,15.5,1
bb135baca94c82fcb731335ad5b04a03,2017-12,69.7,2
bb135baca94c82fcb731335ad5b04a03,2018-01,23.9,1
bb135baca94c82fcb731335ad5b04a03,2018-03,174.8,3
bb135baca94c82fcb731335ad5b04a03,2018-04,29.7,1
bb135baca94c82fcb731335ad5b04a03,2018-06,240.0,1
bb135baca94c82fcb731335ad5b04a03,2018-08,45.0,1
bb2afe2061d53c6968aa0cffa233a8ec,2018-05,323.6,3
bb2afe2061d53c6968aa0cffa233a8ec,2018-07,225.8,2
bb3dca718920a4d7ec3cc9ffb025108b,2017-02,108.0,2
bb5bd94c8f59cc050072d2930c869cac,2017-02,149.9,1
bb5bd94c8f59cc050072d2930c869cac,2017-03,59.9,1
bb5bd94c8f59cc050072d2930c869cac,2017-04,409.8,2
bb5bd94c8f59cc050072d2930c869cac,2017-06,699.6,4
bb5bd94c8f59cc050072d2930c869cac,2017-07,49.99,1
bb5bd94c8f59cc050072d2930c869cac,2017-10,49.99,1
bb5bd94c8f59cc050072d2930c869cac,2017-12,499.8,2
bb5bd94c8f59cc050072d2930c869cac,2018-01,165.0,1
bb5bd94c8f59cc050072d2930c869cac,2018-02,49.99,1
bb5bd94c8f59cc050072d2930c869cac,2018-04,79.9,1
bb5bd94c8f59cc050072d2930c869cac,2018-06,330.0,1
bb5d956dece964a06c12bceb66b923ae,2018-01,1069.36,1
bb5d956dece964a06c12bceb66b923ae,2018-02,209.0,1
bb7a14e229b1c95156719c3d9552eeee,2017-10,1166.3,3
bb7a14e229b1c95156719c3d9552eeee,2017-11,1204.2,4
bb7a14e229b1c95156719c3d9552eeee,2017-12,64.9,1
bb7a14e229b1c95156719c3d9552eeee,2018-01,504.8,2
bb7a14e229b1c95156719c3d9552eeee,2018-04,249.9,1
bb7ad8a45c027be8ab075b8e465f8ca0,2018-07,19.98,2
bba3293d6f5d5af2f415e004e8b93ae3,2017-09,2370.0,3
bba3293d6f5d5af2f415e004e8b93ae3,2017-10,819.0,1
bba3293d6f5d5af2f415e004e8b93ae3,2018-01,3311.49,5
bba3293d6f5d5af2f415e004e8b93ae3,2018-02,2457.67,4
bba3293d6f5d5af2f415e004e8b93ae3,2018-03,539.92,1
bba3293d6f5d5af2f415e004e8b93ae3,2018-04,1543.02,2
bba3293d6f5d5af2f415e004e8b93ae3,2018-06,661.0,1
bba74270a87732727b5a3b4fd9ac1c39,2017-10,1715.91,8
bba74270a87732727b5a3b4fd9ac1c39,2017-11,1869.92,8
bba74270a87732727b5a3b4fd9ac1c39,2017-12,79.98,2
bba74270a87732727b5a3b4fd9ac1c39,2018-01,372.93,7
bba74270a87732727b5a3b4fd9ac1c39,2018-02,1052.94,6
bba74270a87732727b5a3b4fd9ac1c39,2018-03,499.98,2
bba74270a87732727b5a3b4fd9ac1c39,2018-04,299.94,2
bba74270a87732727b5a3b4fd9ac1c39,2018-05,109.99,1
bba8d0c234a52b87b3957037a215d1a4,2018-05,120.0,1
bbad7e518d7af88a0897397ffdca1979,2017-06,355.4,6
bbad7e518d7af88a0897397ffdca1979,2017-07,19.9,1
bbad7e518d7af88a0897397ffdca1979,2017-08,259.6,4
bbad7e518d7af88a0897397ffdca1979,2017-09,639.2,6
bbad7e518d7af88a0897397ffdca1979,2017-10,261.5,5
bbad7e518d7af88a0897397ffdca1979,2017-11,135.8,2
bbad7e518d7af88a0897397ffdca1979,2017-12,573.02,6
bbad7e518d7af88a0897397ffdca1979,2018-01,375.6,3
bbad7e518d7af88a0897397ffdca1979,2018-02,465.32,3
bbad7e518d7af88a0897397ffdca1979,2018-03,258.4,6
bbad7e518d7af88a0897397ffdca1979,2018-04,179.5,5
bbad7e518d7af88a0897397ffdca1979,2018-05,367.0,9
bbad7e518d7af88a0897397ffdca1979,2018-06,267.4,6
bbad7e518d7af88a0897397ffdca1979,2018-07,268.68,6
bbad7e518d7af88a0897397ffdca1979,2018-08,35.9,1
bbaff50f3b708fda865918715276cd87,2017-03,37.5,1
bbaff50f3b708fda865918715276cd87,2017-04,13.9,1
bbaff50f3b708fda865918715276cd87,2017-06,37.5,1
bbaff50f3b708fda865918715276cd87,2017-07,59.4,2
bbaff50f3b708fda865918715276cd87,2017-10,37.2,2
bbaff50f3b708fda865918715276cd87,2017-11,18.6,1
bbaff50f3b708fda865918715276cd87,2018-03,51.0,1
bbaff50f3b708fda865918715276cd87,2018-04,18.6,1
bbaff50f3b708fda865918715276cd87,2018-05,46.0,1
bbaff50f3b708fda865918715276cd87,2018-08,130.0,1
bbd3acfe6de99892e73940d3fdceaf68,2018-08,69.0,2
bbe87dce25ba8b38bb61cc7210a3f10b,2018-05,68.0,1
bbe87dce25ba8b38bb61cc7210a3f10b,2018-08,219.0,1
bbf4a892cac7b82422baa711dffb8997,2018-06,70.0,1
bbf9ad41dca6603e614efcdad7aab8c4,2017-02,2396.0,4
bbf9ad41dca6603e614efcdad7aab8c4,2017-03,599.0,1
bbf9ad41dca6603e614efcdad7aab8c4,2017-08,599.0,1
bbf9ad41dca6603e614efcdad7aab8c4,2017-12,599.0,1
bbf9ad41dca6603e614efcdad7aab8c4,2018-01,599.0,1
bbf9ad41dca6603e614efcdad7aab8c4,2018-02,599.0,1
bbf9ad41dca6603e614efcdad7aab8c4,2018-03,199.0,1
bbf9ad41dca6603e614efcdad7aab8c4,2018-04,1198.0,2
bbf9ad41dca6603e614efcdad7aab8c4,2018-05,599.0,1
bbf9ad41dca6603e614efcdad7aab8c4,2018-06,459.0,1
bc07d855eac23aab5ac8a120f21d16b2,2018-03,315.93,3
bc07d855eac23aab5ac8a120f21d16b2,2018-04,327.25,2
bc07d855eac23aab5ac8a120f21d16b2,2018-05,441.5,4
bc07d855eac23aab5ac8a120f21d16b2,2018-07,74.0,2
bc07d855eac23aab5ac8a120f21d16b2,2018-08,124.43,1
bc2ac6b95e1accce9858528ee566c17e,2017-08,61.0,1
bc2ac6b95e1accce9858528ee566c17e,2017-09,290.0,3
bc2ac6b95e1accce9858528ee566c17e,2017-11,170.0,1
bc2ac6b95e1accce9858528ee566c17e,2018-01,506.0,5
bc2ac6b95e1accce9858528ee566c17e,2018-02,248.0,2
bc2ac6b95e1accce9858528ee566c17e,2018-03,259.0,2
bc2ac6b95e1accce9858528ee566c17e,2018-04,299.0,3
bc2ac6b95e1accce9858528ee566c17e,2018-05,212.0,1
bc302730ea8cf49b5c74f579febb5bbf,2017-08,999.0,1
bc302730ea8cf49b5c74f579febb5bbf,2017-09,479.99,1
bc302730ea8cf49b5c74f579febb5bbf,2018-01,499.99,1
bc302730ea8cf49b5c74f579febb5bbf,2018-02,543.97,3
bc302730ea8cf49b5c74f579febb5bbf,2018-03,51.98,2
bc302730ea8cf49b5c74f579febb5bbf,2018-04,21.99,1
bc302730ea8cf49b5c74f579febb5bbf,2018-05,21.99,1
bc302730ea8cf49b5c74f579febb5bbf,2018-08,21.99,1
bc30de0d71bd6260b936a026b5cf7200,2018-04,392.37,3
bc39d8938f90a3a2b98193723ed59774,2018-04,153.4,1
bc39d8938f90a3a2b98193723ed59774,2018-06,153.4,1
bc47d5d1490df2b36add65d733eafaba,2018-01,187.3,5
bc47d5d1490df2b36add65d733eafaba,2018-02,54.0,2
bc47d5d1490df2b36add65d733eafaba,2018-03,191.5,4
bc47d5d1490df2b36add65d733eafaba,2018-04,190.0,3
bc47d5d1490df2b36add65d733eafaba,2018-05,54.0,1
bc47d5d1490df2b36add65d733eafaba,2018-06,127.0,5
bc47d5d1490df2b36add65d733eafaba,2018-07,55.0,2
bc47d5d1490df2b36add65d733eafaba,2018-08,146.0,2
bc503e244f187939d10c92a5c8e378ce,2017-04,28.45,1
bc503e244f187939d10c92a5c8e378ce,2017-05,169.8,1
bc503e244f187939d10c92a5c8e378ce,2017-07,154.0,2
bc503e244f187939d10c92a5c8e378ce,2017-09,28.3,1
bc503e244f187939d10c92a5c8e378ce,2017-11,207.36,1
bc503e244f187939d10c92a5c8e378ce,2018-02,49.76,1
bc8c8d665ec4664d286be0d521722b19,2018-08,22.5,1
bca9230d3bbb4efa51872bf605a2f1ad,2018-06,24.9,1
bca9230d3bbb4efa51872bf605a2f1ad,2018-08,92.67,4
bcc9dd23e2a8bd8267cf92b19304a1b9,2018-01,56.99,1
bcc9dd23e2a8bd8267cf92b19304a1b9,2018-02,145.8,2
bccf933e006e9b94a6184af782963e77,2017-10,606.22,5
bccf933e006e9b94a6184af782963e77,2017-11,891.27,13
bccf933e006e9b94a6184af782963e77,2017-12,349.75,5
bccf933e006e9b94a6184af782963e77,2018-01,599.81,9
bccf933e006e9b94a6184af782963e77,2018-02,848.84,5
bccf933e006e9b94a6184af782963e77,2018-04,259.98,2
bccf933e006e9b94a6184af782963e77,2018-05,228.88,2
bccf933e006e9b94a6184af782963e77,2018-06,46.2,1
bccf933e006e9b94a6184af782963e77,2018-08,331.79,3
bcd2d7510d58e293f20fad6438c1b314,2017-02,23.9,1
bce6a5ecf98e99fd2a8868b15c51f04b,2018-06,2021.9,3
bce6a5ecf98e99fd2a8868b15c51f04b,2018-07,700.0,6
bce6a5ecf98e99fd2a8868b15c51f04b,2018-08,743.0,5
bcf5566870987da7bc811fbc8c5b9fd9,2017-08,96.0,1
bd0389da23d89b726abf911cccc54596,2017-03,92.8,2
bd0389da23d89b726abf911cccc54596,2017-04,42.9,1
bd0389da23d89b726abf911cccc54596,2017-05,159.7,3
bd0389da23d89b726abf911cccc54596,2017-06,149.7,3
bd0389da23d89b726abf911cccc54596,2017-07,389.6,4
bd0389da23d89b726abf911cccc54596,2017-08,169.7,3
bd0389da23d89b726abf911cccc54596,2017-10,684.4,3
bd0389da23d89b726abf911cccc54596,2017-11,435.9,6
bd0389da23d89b726abf911cccc54596,2017-12,594.89,7
bd0389da23d89b726abf911cccc54596,2018-01,1091.49,15
bd0389da23d89b726abf911cccc54596,2018-02,1215.69,13
bd0389da23d89b726abf911cccc54596,2018-03,835.9,11
bd0389da23d89b726abf911cccc54596,2018-04,794.29,8
bd0389da23d89b726abf911cccc54596,2018-05,319.7,3
bd0389da23d89b726abf911cccc54596,2018-07,145.8,2
bd0389da23d89b726abf911cccc54596,2018-08,349.7,3
bd0a1b0aadca9a83d9304f7e8ff5fbd5,2018-07,150.6,4
bd149ed516d4c5d418d5781f8e18919f,2017-10,75.8,1
bd149ed516d4c5d418d5781f8e18919f,2017-11,113.7,3
bd149ed516d4c5d418d5781f8e18919f,2018-08,224.5,4
bd15ee794d5e640d9dd71b665b2ab15b,2018-03,67.8,2
bd15ee794d5e640d9dd71b665b2ab15b,2018-04,34.9,1
bd15ee794d5e640d9dd71b665b2ab15b,2018-05,63.8,2
bd15ee794d5e640d9dd71b665b2ab15b,2018-06,150.5,5
bd15ee794d5e640d9dd71b665b2ab15b,2018-07,34.9,1
bd15ee794d5e640d9dd71b665b2ab15b,2018-08,22.9,1
bd1d49a326abfa9b1036772e40445430,2017-11,99.0,1
bd1d49a326abfa9b1036772e40445430,2017-12,44.3,1
bd1d49a326abfa9b1036772e40445430,2018-02,188.6,4
bd1d49a326abfa9b1036772e40445430,2018-03,50.0,1
bd1d49a326abfa9b1036772e40445430,2018-04,182.1,3
bd1d49a326abfa9b1036772e40445430,2018-06,73.7,2
bd23da7354813347129d751591d1a6e2,2017-07,369.7,3
bd23da7354813347129d751591d1a6e2,2017-08,518.5,5
bd23da7354813347129d751591d1a6e2,2017-09,1158.0,10
bd23da7354813347129d751591d1a6e2,2017-10,1117.8,12
bd23da7354813347129d751591d1a6e2,2017-11,2156.9,21
bd23da7354813347129d751591d1a6e2,2017-12,1107.0,11
bd23da7354813347129d751591d1a6e2,2018-01,1539.0,10
bd23da7354813347129d751591d1a6e2,2018-02,499.5,5
bd23da7354813347129d751591d1a6e2,2018-03,659.7,3
bd23da7354813347129d751591d1a6e2,2018-04,99.0,1
bd23da7354813347129d751591d1a6e2,2018-05,179.8,2
bd23da7354813347129d751591d1a6e2,2018-06,239.7,3
bd23da7354813347129d751591d1a6e2,2018-07,299.9,1
bd23da7354813347129d751591d1a6e2,2018-08,599.8,2
bd43e172d599bed47a85da877172ca8c,2018-07,23.92,1
bd4431c1a8dfa744b59e1e2a8bc99b9e,2018-04,424.8,3
bd4431c1a8dfa744b59e1e2a8bc99b9e,2018-05,194.9,2
bd4431c1a8dfa744b59e1e2a8bc99b9e,2018-08,189.8,2
bd4889b5e9133b35b66e42a8665cea5c,2017-04,145.0,1
bd4889b5e9133b35b66e42a8665cea5c,2017-05,140.0,1
bd4889b5e9133b35b66e42a8665cea5c,2017-08,100.0,1
bd4889b5e9133b35b66e42a8665cea5c,2017-09,685.0,4
bd4889b5e9133b35b66e42a8665cea5c,2017-10,219.0,2
bd4889b5e9133b35b66e42a8665cea5c,2017-11,405.0,3
bd4889b5e9133b35b66e42a8665cea5c,2017-12,441.0,2
bd4889b5e9133b35b66e42a8665cea5c,2018-01,275.0,2
bd4889b5e9133b35b66e42a8665cea5c,2018-02,1674.5,3
bd4889b5e9133b35b66e42a8665cea5c,2018-03,593.9,3
bd4889b5e9133b35b66e42a8665cea5c,2018-04,360.06,3
bd4889b5e9133b35b66e42a8665cea5c,2018-05,204.0,3
bd4889b5e9133b35b66e42a8665cea5c,2018-06,537.96,4
bd4889b5e9133b35b66e42a8665cea5c,2018-07,491.48,4
bd4ff04377f974574f7f0bf9d6ce7dde,2016-10,129.97,3
bd4ff04377f974574f7f0bf9d6ce7dde,2017-02,34.99,1
bd65d163ded559eb90a10cd09fec178f,2017-08,19.8,1
bd697db56ff8e7c9cd1abeb7f72029b2,2017-02,19.98,2
bd697db56ff8e7c9cd1abeb7f72029b2,2017-03,69.99,1
bd697db56ff8e7c9cd1abeb7f72029b2,2017-04,469.97,3
bd697db56ff8e7c9cd1abeb7f72029b2,2017-08,159.99,1
bd697db56ff8e7c9cd1abeb7f72029b2,2017-09,99.99,1
bd697db56ff8e7c9cd1abeb7f72029b2,2017-10,219.99,1
bd697db56ff8e7c9cd1abeb7f72029b2,2017-12,159.99,1
bd697db56ff8e7c9cd1abeb7f72029b2,2018-04,199.99,1
bd697db56ff8e7c9cd1abeb7f72029b2,2018-05,839.95,5
bd697db56ff8e7c9cd1abeb7f72029b2,2018-06,99.99,1
bd697db56ff8e7c9cd1abeb7f72029b2,2018-07,559.97,3
bd697db56ff8e7c9cd1abeb7f72029b2,2018-08,169.98,2
bdae679a9b282249bc23b9b69dae9a99,2018-02,59.99,1
bdae679a9b282249bc23b9b69dae9a99,2018-05,275.96,2
bdae679a9b282249bc23b9b69dae9a99,2018-06,130.0,1
bdae679a9b282249bc23b9b69dae9a99,2018-07,130.0,1
bdae679a9b282249bc23b9b69dae9a99,2018-08,67.2,1
bdb3edbaee43a761e2d4f258dc08f348,2017-11,234.6,4
bdb3edbaee43a761e2d4f258dc08f348,2017-12,24.9,1
bdf0d02d36a1d839d0c39c4a887cdd49,2018-01,70.0,4
bdf0d02d36a1d839d0c39c4a887cdd49,2018-02,50.0,1
be1e9e378700cecaa4ebf71433d7915c,2017-11,69.9,1
be1e9e378700cecaa4ebf71433d7915c,2018-01,49.99,1
be3b4b0f050a6aa1b2d901c4b77e979f,2018-04,52.9,1
be3b4b0f050a6aa1b2d901c4b77e979f,2018-05,285.9,1
be3b4b0f050a6aa1b2d901c4b77e979f,2018-06,239.4,1
be67f78487e2cecb0d55bc769709e4f5,2018-03,102.0,1
be7a093e5b4d147b36b72bb1f9e415e5,2018-07,60.9,1
be8e909810184b9b19e886129149d8e5,2017-10,64.98,2
be8e909810184b9b19e886129149d8e5,2017-11,134.97,3
be8e909810184b9b19e886129149d8e5,2017-12,44.99,1
be8e909810184b9b19e886129149d8e5,2018-01,139.97,3
be8e909810184b9b19e886129149d8e5,2018-02,134.97,3
be8e909810184b9b19e886129149d8e5,2018-03,89.98,2
be8e909810184b9b19e886129149d8e5,2018-05,19.99,1
be9a160a9011f627c3e121d076c1ec7b,2017-03,289.0,1
be9a160a9011f627c3e121d076c1ec7b,2017-04,369.0,1
be9a160a9011f627c3e121d076c1ec7b,2017-09,389.0,1
be9a160a9011f627c3e121d076c1ec7b,2017-10,1008.0,2
be9a160a9011f627c3e121d076c1ec7b,2017-11,270.0,1
be9a160a9011f627c3e121d076c1ec7b,2017-12,609.0,1
beadbee30901a7f61d031b6b686095ad,2018-05,145.0,1
beadbee30901a7f61d031b6b686095ad,2018-06,1913.99,37
beadbee30901a7f61d031b6b686095ad,2018-07,1602.99,19
beadbee30901a7f61d031b6b686095ad,2018-08,712.0,7
bec568278124768c474ee90971ca94d1,2018-06,20.9,1
bec568278124768c474ee90971ca94d1,2018-07,199.0,1
bede56095ba33c42038fb85f707b8a42,2017-08,849.9,1
bede56095ba33c42038fb85f707b8a42,2017-12,3124.0,1
bee36b4f9a2b9fdcaff6ec05df202ed0,2017-02,16.9,1
bee36b4f9a2b9fdcaff6ec05df202ed0,2017-03,16.9,1
bf00385a5f7fc1ef39a13c2e9ee50a5f,2018-07,435.5,16
bf00385a5f7fc1ef39a13c2e9ee50a5f,2018-08,434.8,13
bf0045791395e66460eb04749c68672a,2017-02,59.9,1
bf0045791395e66460eb04749c68672a,2017-03,59.9,1
bf0d50a6410d487dc97d2baac0a8c0be,2018-05,27.9,1
bf100ecb7997df312b285358fb32f92c,2017-01,179.7,2
bf100ecb7997df312b285358fb32f92c,2017-02,399.6,4
bf100ecb7997df312b285358fb32f92c,2017-03,153.8,2
bf100ecb7997df312b285358fb32f92c,2017-04,99.9,1
bf100ecb7997df312b285358fb32f92c,2017-05,99.9,1
bf100ecb7997df312b285358fb32f92c,2017-06,19.9,1
bf100ecb7997df312b285358fb32f92c,2017-07,259.7,3
bf100ecb7997df312b285358fb32f92c,2017-08,449.7,3
bf100ecb7997df312b285358fb32f92c,2017-09,299.8,2
bf100ecb7997df312b285358fb32f92c,2018-02,29.9,1
bf3c6d2a28b2b5501e6c15448982dcc9,2017-05,149.9,1
bf3c6d2a28b2b5501e6c15448982dcc9,2017-06,279.8,2
bf3c6d2a28b2b5501e6c15448982dcc9,2017-07,1613.7,12
bf3c6d2a28b2b5501e6c15448982dcc9,2017-08,252.8,3
bf3c6d2a28b2b5501e6c15448982dcc9,2017-09,717.8,7
bf3c6d2a28b2b5501e6c15448982dcc9,2017-10,352.8,3
bf3c6d2a28b2b5501e6c15448982dcc9,2017-11,76.0,2
bf3c6d2a28b2b5501e6c15448982dcc9,2017-12,308.0,3
bf3c6d2a28b2b5501e6c15448982dcc9,2018-04,53.7,1
bf3c6d2a28b2b5501e6c15448982dcc9,2018-05,152.0,1
bf84056e679dbe9c69929847a40e338f,2018-02,1014.58,19
bf84056e679dbe9c69929847a40e338f,2018-03,259.45,4
bf84056e679dbe9c69929847a40e338f,2018-04,750.01,13
bf961104a38e01b9062ee026bb657dee,2017-02,585.56,4
bfd27a966d91cfaafdb25d076585f0da,2017-02,119.0,1
bfd27a966d91cfaafdb25d076585f0da,2017-03,1276.0,9
bfd27a966d91cfaafdb25d076585f0da,2017-04,1010.0,9
bfd27a966d91cfaafdb25d076585f0da,2017-05,1232.0,8
bfd27a966d91cfaafdb25d076585f0da,2017-06,467.0,3
bfd27a966d91cfaafdb25d076585f0da,2017-07,620.0,5
bfd27a966d91cfaafdb25d076585f0da,2017-08,1100.0,6
bfd27a966d91cfaafdb25d076585f0da,2017-09,1008.0,9
bfd27a966d91cfaafdb25d076585f0da,2017-10,1955.0,12
bfd27a966d91cfaafdb25d076585f0da,2017-11,658.0,5
bfd27a966d91cfaafdb25d076585f0da,2017-12,1080.0,8
bfd27a966d91cfaafdb25d076585f0da,2018-01,4245.0,21
bfd27a966d91cfaafdb25d076585f0da,2018-02,1115.0,5
bfd27a966d91cfaafdb25d076585f0da,2018-03,1183.0,5
bfd27a966d91cfaafdb25d076585f0da,2018-04,844.0,3
bfd27a966d91cfaafdb25d076585f0da,2018-05,339.0,1
bfd27a966d91cfaafdb25d076585f0da,2018-06,1301.0,5
bfd27a966d91cfaafdb25d076585f0da,2018-07,369.0,2
bfd938b22bc99bce1ae60dc602889f52,2017-01,409.6,2
bfd938b22bc99bce1ae60dc602889f52,2017-02,449.4,2
bfd938b22bc99bce1ae60dc602889f52,2017-04,63.8,2
bff9deb0ec77d437f3305a79cf25529e,2018-06,29.99,1
bff9deb0ec77d437f3305a79cf25529e,2018-07,65.98,2
bff9deb0ec77d437f3305a79cf25529e,2018-08,65.98,2
c003204e1ab016dfa150abc119207b24,2017-10,109.9,1
c003204e1ab016dfa150abc119207b24,2017-11,973.2,8
c003204e1ab016dfa150abc119207b24,2017-12,2002.39,15
c003204e1ab016dfa150abc119207b24,2018-01,2278.2,18
c003204e1ab016dfa150abc119207b24,2018-02,3432.4,26
c003204e1ab016dfa150abc119207b24,2018-03,2997.9,20
c003204e1ab016dfa150abc119207b24,2018-04,3647.2,29
c003204e1ab016dfa150abc119207b24,2018-05,1936.4,16
c003204e1ab016dfa150abc119207b24,2018-06,904.1,9
c003204e1ab016dfa150abc119207b24,2018-07,2268.1,18
c003204e1ab016dfa150abc119207b24,2018-08,4558.3,37
c00396cbdd2e088fe4281baa5920aef1,2018-04,832.41,1
c004e5ea15737026cecaee0447e00b75,2018-08,4700.0,2
c0098efcf800861dcae589affca31408,2017-12,176.8,1
c0098efcf800861dcae589affca31408,2018-01,243.44,4
c0098efcf800861dcae589affca31408,2018-02,129.9,1
c0098efcf800861dcae589affca31408,2018-04,319.99,1
c0098efcf800861dcae589affca31408,2018-07,319.15,2
c013e57c075a06e5b5c48ee03c525719,2018-02,37.99,1
c013e57c075a06e5b5c48ee03c525719,2018-03,202.96,4
c013e57c075a06e5b5c48ee03c525719,2018-04,79.98,2
c013e57c075a06e5b5c48ee03c525719,2018-05,650.85,14
c013e57c075a06e5b5c48ee03c525719,2018-06,428.9,8
c013e57c075a06e5b5c48ee03c525719,2018-07,266.94,6
c013e57c075a06e5b5c48ee03c525719,2018-08,303.93,7
c026ef0d72e9132d9fa112308090c8dc,2018-08,520.0,1
c03121937e54a93fcc1825c3098bbb6e,2017-03,149.0,1
c03121937e54a93fcc1825c3098bbb6e,2017-04,149.0,1
c03121937e54a93fcc1825c3098bbb6e,2017-08,149.0,1
c03121937e54a93fcc1825c3098bbb6e,2018-01,149.0,1
c03121937e54a93fcc1825c3098bbb6e,2018-04,298.0,2
c03121937e54a93fcc1825c3098bbb6e,2018-05,149.0,1
c04d70d515d15a7e3db3a73320598566,2017-05,38.5,1
c04d70d515d15a7e3db3a73320598566,2017-06,79.8,1
c04d70d515d15a7e3db3a73320598566,2017-11,39.9,1
c0563dd588b775f2e37747ef6ad6c92c,2017-02,139.9,1
c0563dd588b775f2e37747ef6ad6c92c,2017-03,139.9,1
c0563dd588b775f2e37747ef6ad6c92c,2017-04,139.9,1
c0563dd588b775f2e37747ef6ad6c92c,2017-05,559.6,4
c0563dd588b775f2e37747ef6ad6c92c,2017-08,279.8,2
c0563dd588b775f2e37747ef6ad6c92c,2017-09,139.9,1
c0563dd588b775f2e37747ef6ad6c92c,2017-10,559.6,4
c0563dd588b775f2e37747ef6ad6c92c,2017-11,279.8,2
c0563dd588b775f2e37747ef6ad6c92c,2017-12,139.9,1
c0563dd588b775f2e37747ef6ad6c92c,2018-02,249.8,2
c0563dd588b775f2e37747ef6ad6c92c,2018-03,489.6,4
c0563dd588b775f2e37747ef6ad6c92c,2018-04,219.8,2
c0563dd588b775f2e37747ef6ad6c92c,2018-06,109.9,1
c0563dd588b775f2e37747ef6ad6c92c,2018-07,109.9,1
c0563dd588b775f2e37747ef6ad6c92c,2018-08,139.9,1
c092292535a57dacd95a8765f5518f87,2018-07,125.0,1
c0aff2da32c17759d30b22fb0af6649d,2018-06,173.8,3
c0aff2da32c17759d30b22fb0af6649d,2018-08,15.0,1
c0e0b73d039eb9a99b6ce4cb7a429cd3,2018-06,29.88,1
c0e6839516f5398edc34adf5f1d53d1a,2017-05,34.92,1
c0e6839516f5398edc34adf5f1d53d1a,2017-08,398.0,2
c0f3eea2e14555b6faeea3dd58c1b1c3,2018-08,79.99,1
c0f783394e37cd9c9d7f5f81141450fa,2017-11,104.7,3
c0f783394e37cd9c9d7f5f81141450fa,2017-12,144.7,3
c113b8df1fc375bc3d73d29c1b1144d1,2017-06,118.0,1
c113b8df1fc375bc3d73d29c1b1144d1,2017-07,118.0,1
c113b8df1fc375bc3d73d29c1b1144d1,2017-08,97.0,1
c12b92bf1c350f3e6bf88d3596219c86,2018-05,3106.99,10
c12b92bf1c350f3e6bf88d3596219c86,2018-06,1106.99,4
c12b92bf1c350f3e6bf88d3596219c86,2018-07,454.9,2
c12b92bf1c350f3e6bf88d3596219c86,2018-08,139.9,1
c12d7463a579237ffb9248bd7cff378b,2016-10,25.9,1
c13ef0cfbe42f190780f621ce81f2234,2018-01,390.0,1
c13fb473e7cb8b83ccd543c094df0608,2017-01,34.9,1
